objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y,latitude,longitude
16,2011,01,22,2346,토요일,2011-01-22,2011,01,23,0010,강원도 강릉시 죽헌동 산108-41,,담뱃불실화,0.3,480,42,42150,42150133,14343202.5,4547488.405,37.773619,128.8472273
26,2011,01,31,0915,월요일,2011-01-31,2011,02,01,0810,강원도 양양군 강현면 금풍리 산37,,주택화재비화,3.5,27343,42,42830,42830350,14315609.91,4595268.602,38.112114,128.5993637
29,2011,01,31,1814,월요일,2011-01-31,2011,02,01,1030,강원도 양양군 현남면 상월천리 산92,,주택화재비화,30,786740,42,42830,42830340,14328611.86,4570237.046,37.9349891,128.7161778
30,2011,02,01,0915,화요일,2011-02-01,2011,02,01,1038,강원도 강릉시 대전동 산147-3,,입산자실화추정,0.2,264,42,42150,42150134,14342966.27,4548478.373,37.7806481,128.8451053
48,2011,02,11,1750,금요일,2011-02-11,2011,02,11,2020,강원도 홍천군 내촌면 물걸리 산5,,입산자실화,0.3,4864,42,42720,42720330,14268483.85,4551213.599,37.8000489,128.1759286
69,2011,03,09,1315,수요일,2011-03-09,2011,03,09,1750,강원도 영월군 영월읍 정양리 산1-1,,도로공사쓰레기소각,2,62854,42,42750,42750250,14306070.35,4461527.966,37.1607319,128.5136497
71,2011,03,09,1720,수요일,2011-03-09,2011,03,09,1830,강원도 춘천시 북산면 조교리 산439,,주택화재비화,0.3,6563,42,42110,42110380,14245068,4569824.159,37.932058,127.965667
80,2011,03,11,1343,금요일,2011-03-11,2011,03,11,1455,강원도 횡성군 우천면 정금리 산21,,입산자실화추정,0.1,5487,42,42730,42730310,14262858.66,4510981.854,37.513936,128.1254882
102,2011,03,14,1940,월요일,2011-03-14,2011,03,14,2100,강원도 영월군 영월읍 정양리 산80,,입산자실화추정,0.1,64,42,42750,42750250,14306779.17,4460143.101,37.1508168,128.520017
112,2011,03,18,1200,금요일,2011-03-18,2011,03,18,1250,강원도 홍천군 홍천읍 연봉리 산9-1,,입산자실화추정,0.2,5018,42,42720,42720250,14236327.81,4533441.804,37.673823,127.8871472
126,2011,03,24,1300,목요일,2011-03-24,2011,03,24,1415,강원도 화천군 화천읍 풍산리 산240,,농산폐기물소각,0.7,13004,42,42790,42790250,14221784.71,4598348.748,38.2198155,127.7724077
154,2011,04,01,1050,금요일,2011-04-01,2011,04,01,1353,강원도 정선군 정선읍 신월리 산18,,농산폐기물소각,0.3,26858,42,42770,42770250,14326158.92,4491369.311,37.3740654,128.6941137
161,2011,04,01,1415,금요일,2011-04-01,2011,04,01,1645,강원도 삼척시 노곡면 상군천리 산13,,주택화재비화,0.5,27545,42,42230,42230330,14373683.3,4484272.389,37.3230664,129.1225
171,2011,04,05,1108,화요일,2011-04-05,2011,04,05,1140,강원도 춘천시 남면 관천리 산48,,입산자실화추정,0.1,6285,42,42110,42110340,14195560.77,4541052.598,37.7279324,127.5209141
177,2011,04,06,1450,수요일,2011-04-06,2011,04,06,1600,강원도 철원군 철원읍 화지리 산52,,입산자실화추정,0.2,319,42,42780,42780250,14160782.46,4609025.244,38.2092982,127.2085172
180,2011,04,06,1627,수요일,2011-04-06,2011,04,06,1700,강원도 강릉시 왕산면 도마리 산456-1,,입산자실화,0.1,3012,42,42150,42150320,14341436.34,4531077.331,37.6570633,128.830467
182,2011,04,09,1230,토요일,2011-04-09,2011,04,09,1257,강원도 양구군 동면 덕곡리 산44-2,,입산자실화추정,0.04,1257,42,42800,42800320,14252719.52,4606657.155,38.192571,128.0344069
183,2011,04,09,1255,토요일,2011-04-09,2011,04,09,1340,강원도 양구군 남면 창리 산72,,쓰레기소각,0.03,3068,42,42800,42800310,14253055.61,4589973.57,38.0746856,128.0374242
185,2011,04,10,1219,일요일,2011-04-10,2011,04,10,1308,강원도 화천군 하남면 원천리 산16,,주택난방용 불씨비화,0.1,3504,42,42790,42790320,14212244,4591095.968,38.0826269,127.6708052
196,2011,04,13,1502,수요일,2011-04-13,2011,04,13,1750,강원도 양양군 손양면 삽존리 산57,,입산자실화추정,4,114771,42,42830,42830320,14318515.72,4584390.462,38.0351862,128.6254657
198,2011,04,13,1605,수요일,2011-04-13,2011,04,13,1710,강원도 삼척시 도계읍 고사리 산18,,어린이불장난,0.2,8151,42,42230,42230250,14367651.56,4478510.619,37.2822084,129.0668492
199,2011,04,13,1650,수요일,2011-04-13,2011,04,13,1750,강원도 영월군 수주면 운학리 1683-2,,쓰레기소각,0.15,6155,42,42750,42750370,14268929.03,4484892.493,37.32782020000001,128.1800045
200,2011,04,13,2340,수요일,2011-04-13,2011,04,14,0230,강원도 춘천시 신동면 증리 산107-28,,입산자실화추정,0.5,8757,42,42110,42110330,14218484.25,4552753.93,37.81101160000001,127.7268572
204,2011,04,16,1825,토요일,2011-04-16,2011,04,16,1930,강원도 춘천시 남산면 강촌리 산37-1,,입산자실화추정,0.1,8213,42,42110,42110400,14211722.48,4553869.675,37.8189305,127.666115
207,2011,04,17,1240,일요일,2011-04-17,2011,04,17,1420,강원도 인제군 남면 신월리 산36,,입산자실화,0.3,9857,42,42810,42810310,14257538.57,4582366.171,38.0208685,128.0776946
209,2011,04,17,1422,일요일,2011-04-17,2011,04,17,1508,강원도 횡성군 청일면 고시리 산14,,농산폐기물소각,0.2,4340,42,42730,42730350,14271311.19,4520480.734,37.5816057,128.2014087
216,2011,04,20,1415,수요일,2011-04-20,2011,04,20,1510,강원도 횡성군 청일면 춘당리 산19,,농산폐기물소각,0.6,11051,42,42730,42730350,14265404.49,4525332.94,37.6161415,128.1483482
227,2011,05,14,1430,토요일,2011-05-14,2011,05,14,1509,강원도 철원군 동송읍 오지리 1113-14,,쓰레기소각,0.1,1496,42,42780,42780259,14162110.43,4604713.702,38.17885810000001,127.220446
230,2011,06,12,1425,일요일,2011-06-12,2011,06,12,1830,강원도 삼척시 마평동 산78-6,,입산자실화추정,0.1,6300,42,42230,42230115,14374792.88,4498455.947,37.4246337,129.1310039
241,2012,01,11,1515,수요일,2012-01-11,2012,01,11,1650,강원도 홍천군 홍천읍 하오안리 산30-2,,등산객실화,0.03,2177,42,42720,42720250,14232801.52,4531659.394,37.6611492,127.8554736
244,2012,02,05,1528,일요일,2012-02-05,2012,02,05,1649,강원도 고성군 거진읍 거진리 산75-1,,입산자실화,0.2,6949,42,42820,42820253,14299749.38,4643532.069,38.4524466,128.4568918
245,2012,02,16,1405,목요일,2012-02-16,2012,02,16,1515,강원도 원주시 소초면 둔둔리 산115-3,,주택화재비화,0.1,4991,42,42130,42130310,14247307.4,4501655.654,37.4490132,127.9879276
252,2012,02,28,1440,화요일,2012-02-28,2012,02,28,1440,강원도 양구군 동면 팔랑리 631,,성묘객실화,0.06,1328,42,42800,42800320,14256715.77,4609538.074,38.2129082,128.0703076
259,2012,03,12,1515,월요일,2012-03-12,2012,03,12,1640,강원도 횡성군 갑천면 포동리 산40-2,,주택화재비화,0.1,5186,42,42730,42730340,14261424.57,4514337.498,37.5378598,128.1125942
271,2012,03,30,1726,금요일,2012-03-30,2012,03,30,1900,강원도 양구군 양구읍 웅진리 산1-37,,주택화재비화,0.1,6486,42,42800,42800250,14242634.55,4585542.082,38.0407762,127.9462402
290,2012,04,09,1629,월요일,2012-04-09,2012,04,09,1820,강원도 춘천시 동면 품걸리 산1-1,,산나물채취객실화,0.02,2033,42,42110,42110310,14238563.38,4560026.225,37.8662945,127.9178624
295,2012,04,15,1520,일요일,2012-04-15,2012,04,15,1640,강원도 평창군 진부면 상진부리 산159,,담뱃불실화,0.12,8990,42,42760,42760360,14315240.39,4536995.491,37.6727466,128.5576669
296,2012,04,15,2017,일요일,2012-04-15,2012,04,15,2150,강원도 삼척시 도계읍 신리 산138-7,,벌채작업에 전선줄 스파크,0.03,2267,42,42230,42230250,14367268.25,4477471.585,37.1887039,129.0958151
299,2012,04,17,1520,화요일,2012-04-17,2012,04,17,1615,강원도 영월군 북면 문곡리 산159,,건축물화재비화,0.1,5314,42,42750,42750330,14295476.93,4485990.893,37.212342,128.4212903
305,2012,04,18,1609,수요일,2012-04-18,2012,04,18,1726,강원도 철원군 갈말읍 문혜리 산277,,입산자실화,0.15,4732,42,42780,42780256,14180753.88,4604258.503,38.17759970000001,127.3957373
308,2012,04,19,1416,목요일,2012-04-19,2012,04,19,2300,강원도 홍천군 화촌면 내삼포리 산51,,임산물채취객실화,6,144481,42,42720,42720310,14241804,4547020.693,37.7352557,127.9850021
310,2012,04,19,1500,목요일,2012-04-19,2012,04,19,1840,강원도 횡성군 청일면 유동리 산49,,입산자실화,1.5,68215,42,42730,42730350,14270197.32,4517817.219,37.5919631,128.1811924
311,2012,04,20,1750,금요일,2012-04-20,2012,04,20,1840,강원도 영월군 주천면 신일리 산119,,쓰레기소각,0.05,3974,42,42750,42750360,14277732.3,4473969.85,37.2654071,128.2401146
313,2012,04,24,1433,화요일,2012-04-24,2012,04,24,1520,강원도 동해시 귀운동 산74,,입산자실화,0.01,8196,42,42170,42170119,14366403.63,4520149.26,37.46734410000001,129.0746383
314,2012,04,30,1015,월요일,2012-04-30,2012,04,30,1155,강원도 춘천시 동산면 군자리 산172,,입산자실화,0.01,7427,42,42110,42110320,14222216.25,4544586.501,37.75302370000001,127.7603815
316,2012,05,01,1410,화요일,2012-05-01,2012,05,01,1630,강원도 삼척시 가곡면 탕곡리 산41,,입산자실화,0.12,5549,42,42230,42230350,14378228.3,4458585.78,37.1733609,129.2158973
319,2012,05,06,1254,일요일,2012-05-06,2012,05,06,1620,강원도 화천군 화천읍 신읍리 산252,,입산자실화,0.1,3759,42,42790,42790250,14220606.89,4592534.261,38.2079929,127.7236573
324,2012,05,06,1355,일요일,2012-05-06,2012,05,06,1445,강원도 원주시 호저면 대덕리 산77-20,,입산자실화,0.05,1976,42,42130,42130320,14239027.82,4504450.826,37.4220096,127.9451362
325,2012,05,06,1442,일요일,2012-05-06,2012,05,06,1709,강원도 홍천군 화촌면 구성포리 산77,,입산자실화,0.01,2255,42,42720,42720310,14242229.42,4546394.478,37.7658618,127.9401644
329,2012,05,07,1454,월요일,2012-05-07,2012,05,07,1615,강원도 철원군 갈말읍 지경리 산5,,입산자실화,0.05,4962,42,42780,42780256,14170131.52,4598207.188,38.2160649,127.3599177
330,2012,05,07,1538,월요일,2012-05-07,2012,05,07,1740,강원도 평창군 봉평면 진조리 산185-6,,입산자실화,0.1,16034,42,42760,42760340,14291599.33,4530791.457,37.5521603,128.3411694
336,2012,05,23,0540,수요일,2012-05-23,2012,05,23,0840,강원도 화천군 상서면 노동리 산1,,입산자실화,0.04,0,42,42790,42790330,14205614.85,4600095.345,38.1662326,127.685013
343,2012,05,26,1531,토요일,2012-05-26,2012,05,26,1720,강원도 평창군 미탄면 창리 323 외 1,,낙뢰,0.2,0,42,42760,42760310,14308818.85,4481862.581,37.3464363,128.5001452
344,2012,05,27,1424,일요일,2012-05-27,2012,05,27,1620,강원도 영월군 남면 북쌍리 399,,낙뢰,0.1,0,42,42750,42750340,14296736.84,4461894.5,37.2244704,128.3999919
345,2012,05,27,1610,일요일,2012-05-27,2012,05,27,1840,강원도 홍천군 화촌면 장평리 산64,,낙뢰,0.01,1189,42,42720,42720310,14242099.72,4547448.739,37.71978,128.1009464
346,2012,05,27,1750,일요일,2012-05-27,2012,05,27,1920,강원도 삼척시 미로면 고천리 594,,낙뢰,0.01,0,42,42230,42230340,14365914.2,4499229.041,37.4301497,129.0512449
350,2012,05,28,1032,월요일,2012-05-28,2012,05,28,1250,강원도 홍천군 동면 덕치리 산14,,낙뢰,0.07,4403,42,42720,42720350,14241787.04,4533230.068,37.70831829999999,127.9412751
351,2012,05,28,1218,월요일,2012-05-28,2012,05,28,1440,강원도 정선군 여량면 유천리 270-1,,낙뢰,0.01,0,42,42770,42770370,14332631.9,4499572.032,37.5019304,128.7080385
353,2012,05,28,1317,월요일,2012-05-28,2012,05,28,1510,강원도 횡성군 갑천면 병지방리 산34,,낙뢰,0.01,1683,42,42730,42730340,14255157.23,4525851.538,37.6172496,128.0626177
356,2012,05,28,1719,월요일,2012-05-28,2012,05,28,2010,강원도 홍천군 화촌면 성산리 산89,,낙뢰,0.1,5176,42,42720,42720310,14244005.45,4543697.887,37.7984129,127.9299716
358,2012,05,29,1128,화요일,2012-05-29,2012,05,29,1335,강원도 원주시 부론면 정산리 산114-1,,낙뢰,0.01,945,42,42130,42130350,14222547.97,4474141.247,37.1929405,127.7994059
363,2012,05,30,0530,수요일,2012-05-30,2012,05,30,1730,강원도 홍천군 화촌면 장평리 산64,,낙뢰,0.1,0,42,42720,42720310,14242099.72,4547448.739,37.71978,128.1009464
365,2012,05,30,0800,수요일,2012-05-30,2012,05,30,1405,강원도 홍천군 동면 후동리 149-1,,낙뢰,0.1,0,42,42720,42720350,14241968.56,4531536.62,37.6357798,127.9428547
366,2012,05,30,0910,수요일,2012-05-30,2012,05,30,0950,강원도 양구군 양구읍 고대리 산58,,낙뢰,0.01,256,42,42800,42800250,14247347.78,4600393.527,38.1493455,127.9871229
382,2012,06,14,2130,목요일,2012-06-14,2012,06,15,0300,강원도 춘천시 동면 장학리 산10-1,,입산자실화,0.05,4323,42,42110,42110310,14225632.67,4565957.635,37.9128787,127.7625295
385,2012,06,19,1117,화요일,2012-06-19,2012,06,19,1530,강원도 춘천시 남면 박암리 산85-1,,입산자실화,0.1,8452,42,42110,42110340,14199390.09,4543530.558,37.7240709,127.5400238
386,2012,06,22,1300,금요일,2012-06-22,2012,06,22,1630,강원도 횡성군 서원면 유현리 산23,,작업장실화,0.7,16506,42,42730,42730370,14239473.83,4508271.848,37.515885,127.885028
398,2012,06,29,0600,금요일,2012-06-29,2012,06,29,0935,강원도 원주시 부론면 노림리 산97-7,,입산자실화,0.2,5432,42,42130,42130350,14222442.1,4475106.134,37.2578783,127.7624397
411,2012,10,14,1428,일요일,2012-10-14,2012,10,14,1515,강원도 속초시 설악동 산23,,입산자실화,0.01,727,42,42210,42210112,14304265.49,4604427.939,38.1626862,128.4849533
416,2012,10,21,1312,일요일,2012-10-21,2012,10,21,1505,강원도 원주시 문막읍 포진리 산65-1,,입산자실화,0.03,939,42,42130,42130250,14228199.01,4485105.946,37.3010202,127.8231336
421,2012,11,27,1230,화요일,2012-11-27,2012,11,27,1320,강원도 춘천시 신동 산13-4,,입산자실화,0.01,0,42,42110,42110128,14218886.02,4570510.964,37.9342278,127.7328189
423,2012,12,26,1230,수요일,2012-12-26,2012,12,26,1730,강원도 삼척시 가곡면 오목리 산41 외 1,,쓰레기소각,0.2,0,42,42230,42230350,14378228.3,4458585.78,37.168684,129.1853911
427,2013,01,12,1640,토요일,2013-01-12,2013,01,12,1850,강원도 양양군 강현면 용호리 산88,,쓰레기소각,0.1,2507,42,42830,42830350,14317220.21,4597646.658,38.1287896,128.6137773
459,2013,03,04,1227,월요일,2013-03-04,2013,03,04,1400,강원도 삼척시 근덕면 동막리 산587-2,,쓰레기소각,0.2,10189,42,42230,42230310,14386578.58,4487086.787,37.3434088,129.2364416
475,2013,03,06,1510,수요일,2013-03-06,2013,03,06,1710,강원도 춘천시 남산면 산수리 산143,,농산폐기물소각,0.05,7697,42,42110,42110400,14211739.96,4537259.768,37.7009254,127.6664853
481,2013,03,08,1213,금요일,2013-03-08,2013,03,08,1430,강원도 양양군 현남면 하월천리 산270,,쓰레기소각,1,42008,42,42830,42830340,14330186.83,4569013.949,37.9150694,128.7159285
490,2013,03,09,1315,토요일,2013-03-09,2013,03,09,1420,강원도 춘천시 북산면 오항리 산19,,쓰레기소각,0.3,16708,42,42110,42110380,14237513.35,4577660.848,37.9873403,127.8977862
517,2013,03,11,1250,월요일,2013-03-11,2013,03,11,1330,강원도 양구군 양구읍 군량리 산86,,농산폐기물소각,0.1,2756,42,42800,42800250,14245561.78,4602714.772,38.1646853,127.9702405
526,2013,03,16,1240,토요일,2013-03-16,2013,03,16,1055,강원도 양양군 강현면 방축리 산54,,농산폐기물소각,0.2,18390,42,42830,42830350,14315865.39,4596027.648,38.1174778,128.6016368
541,2013,03,23,1438,토요일,2013-03-23,2013,03,23,1540,강원도 원주시 지정면 안창리 산19-1,,성묘객실화,0.1,2788,42,42130,42130330,14225259.76,4488529.204,37.3584987,127.7885642
551,2013,03,27,1437,수요일,2013-03-27,2013,03,27,1650,강원도 춘천시 남산면 강촌리 산41-3,,농산폐기물소각,4,156231,42,42110,42110400,14210814.83,4553151.706,37.8137835,127.6578965
552,2013,03,27,1602,수요일,2013-03-27,2013,03,27,1630,강원도 홍천군 홍천읍 희망리 산52-4,,담뱃불실화,0.1,4872,42,42720,42720250,14235557.2,4536755.778,37.6973007,127.8801503
555,2013,03,28,0220,목요일,2013-03-28,2013,03,28,0245,강원도 강릉시 교동 산196-2,,방화 추정,0.02,346,42,42150,42150110,14347714.35,4545731.373,37.761025,128.8876884
574,2013,04,01,1420,화요일,2013-04-01,2013,04,01,1510,강원도 춘천시 동면 만천리 산14-1,,입산자실화,0.01,1445,42,42110,42110310,14225245.26,4562433.64,37.879986,127.7875548
632,2013,04,18,1840,목요일,2013-04-18,2013,04,19,0730,강원도 홍천군 서면 팔봉리 산225,,입산자실화,0.1,25046,42,42720,42720370,14214970.79,4536574.18,37.696109,127.6949633
634,2013,04,19,1109,금요일,2013-04-19,2013,04,19,1150,강원도 홍천군 남면 신대리 산240,,입산자실화,0.1,3114,42,42720,42720360,14225959.18,4523334.353,37.6018146,127.7939777
636,2013,04,27,1145,토요일,2013-04-27,2013,04,27,1330,강원도 양양군 현남면 북분리 산114-1,,입산자실화,0.3,14876,42,42830,42830340,14330884.24,4576578.863,37.9798615,128.7365946
637,2013,04,29,0925,월요일,2013-04-29,2013,04,29,1020,강원도 태백시 철암동 산72-2,,쓰레기소각,0.07,1549,42,42190,42190104,14363966.49,4457271.157,37.130415,129.0348589
638,2013,04,30,1205,화요일,2013-04-30,2013,04,30,1530,강원도 삼척시 신기면 안의리 산157,,입산자실화,0.8,56023,42,42230,42230360,14369207.88,4484562.182,37.3264445,129.0808222
639,2013,05,04,1233,토요일,2013-05-04,2013,05,04,1330,강원도 홍천군 홍천읍 하오안리 산17-2,,입산자실화,0.1,2826,42,42720,42720250,14233706.93,4533442.863,37.6736257,127.8634688
644,2013,05,06,0127,월요일,2013-05-06,2013,05,06,0430,강원도 춘천시 동면 만천리 산14,,입산자실화,0.5,5717,42,42110,42110310,14225307.71,4562269.244,37.87936,127.7885655
649,2013,05,06,1450,월요일,2013-05-06,2013,05,06,1619,강원도 춘천시 동면 지내리 산10,,입산자실화,0.1,7663,42,42110,42110310,14224763.98,4568317.009,37.9212909,127.7833679
652,2013,05,08,1110,수요일,2013-05-08,2013,05,07,1240,강원도 속초시 설악동 산41,,입산자실화,0.01,3461,42,42210,42210112,14300850.98,4600063.646,38.1626862,128.4849533
653,2013,05,08,1235,수요일,2013-05-08,2013,05,07,1440,강원도 횡성군 강림면 강림리 산148,,담뱃불실화,0.2,9251,42,42730,42730380,14264854.9,4489176.745,37.3608239,128.1430016
658,2013,05,12,1400,일요일,2013-05-12,2013,05,12,1530,강원도 삼척시 미로면 하거노리 산141,,입산자실화,0.1,7271,42,42230,42230340,14371793.77,4496957.141,37.4138548,129.1039488
661,2013,05,14,0843,화요일,2013-05-14,2013,05,14,1033,강원도 화천군 화천읍 동촌리 산55,,입산자실화,0.02,5549,42,42790,42790250,14225791.28,4599625.721,38.1657827,127.8290531
665,2013,05,16,1116,목요일,2013-05-16,2013,05,16,1210,강원도 홍천군 남면 화전리 산49,,입산자실화,0.05,5239,42,42720,42720360,14221158.33,4525151.545,37.61579220000001,127.7507781
666,2013,05,17,2230,금요일,2013-05-17,2013,05,18,0030,강원도 춘천시 서면 덕두원리 산70,,입산자실화,0.02,599,42,42110,42110350,14211634.54,4558378.912,37.851543,127.6646964
670,2013,06,07,1502,금요일,2013-06-07,2013,06,07,1630,강원도 춘천시 동면 만천리 1002-39임,,입산자실화 추정,0.02,272,42,42110,42110310,14224208.47,4562294.513,37.875988,127.7888247
673,2013,06,11,1555,화요일,2013-06-11,2013,06,11,1920,강원도 양구군 남면 청리 산112,,입산자실화,0.01,1693,42,42800,42800310,14254266.24,4594364.376,38.1054925,128.0482393
676,2013,08,11,1655,일요일,2013-08-11,2013,08,12,0838,강원도 삼척시 가곡면 풍곡리 산128-63,,낙뢰 추정,0.5,0,42,42230,42230350,14380882.4,4448397.043,37.0945682,129.1670415
677,2013,08,14,1755,수요일,2013-08-14,2013,08,15,0715,강원도 삼척시 노곡면 중마읍리 산88-2,,원인미상,0.3,14989,42,42230,42230330,14382372.68,4476193.501,37.26556679999999,129.1992586
692,2013,10,29,1430,화요일,2013-10-29,2013,10,29,1654,강원도 춘천시 사북면 송암리 산46,,입산자실화 추정,0.05,2112,42,42110,42110360,14215742.29,4580698.477,38.0090407,127.7022059
697,2013,11,08,2131,금요일,2013-11-08,2013,11,08,2151,강원도 양양군 양양읍 청곡리 산26-1,,방화,0.01,258,42,42830,42830250,14317666.56,4591810.082,38.08768269999999,128.6180804
701,2013,11,22,2217,금요일,2013-11-22,2013,11,23,0230,강원도 태백시 하사미동 산85,,산업현장실화 추정,0.05,2456,42,42190,42190116,14358135.23,4482263.618,37.3089715,128.9812159
704,2013,12,01,2140,일요일,2013-12-01,2013,12,01,2240,강원도 강릉시 성산면 금산리 산31,,담뱃불실화 추정,0.03,446,42,42150,42150310,14343776.78,4542728.821,37.7398032,128.852272
706,2013,12,06,1406,금요일,2013-12-06,2013,12,06,1445,강원도 양양군 현북면 중광정리 산33,,입산자실화 추정,0.01,1095,42,42830,42830330,14326969.07,4583156.179,38.0264501,128.7011975
724,2014,01,13,1250,월요일,2014-01-13,2014,01,13,1600,강원도 화천군 상서면 파포리 산124,,농산폐기물소각,0.15,3497,42,42790,42790330,14208503.59,4600491.485,38.1490562,127.6372067
731,2014,01,15,1623,수요일,2014-01-15,2014,01,15,1914,강원도 삼척시 도계읍 흥전리 산92-1,,입산자실화 추정,0.1,10,42,42230,42230250,14362376.04,4468092.706,37.2139006,129.018834
732,2014,01,16,1040,목요일,2014-01-16,2014,01,16,1630,강원도 정선군 북평면 숙암리 산1,,입산자(수렵인)실화 추정,0.2,0,42,42770,42770340,14316672.18,4510592.675,37.50515,128.6013888
737,2014,01,19,1950,일요일,2014-01-19,2014,01,19,2045,강원도 원주시 신림면 성남리 산38,,담뱃불실화 추정,0.02,357,42,42130,42130390,14260947.9,4474440.181,37.2531739,128.1083755
772,2014,02,04,1935,화요일,2014-02-04,2014,02,04,2140,강원도 양양군 양양읍 화일리 545,,주택화재비화,0.5,8129,42,42830,42830250,14311817.44,4593560.502,38.1000005,128.5653489
816,2014,02,27,1230,목요일,2014-02-27,2014,02,27,1345,강원도 횡성군 우천면 하대리 산111,,논밭두렁소각,0.25,7067,42,42730,42730310,14258874.26,4504580.566,37.4683982,128.0896865
826,2014,03,03,1143,월요일,2014-03-03,2014,03,03,1250,강원도 원주시 흥업면 매지리 산116-1,,논밭두렁소각,0.1,4649,42,42130,42130370,14238637.86,4474137.393,37.2508771,127.9078187
827,2014,03,03,1412,월요일,2014-03-03,2014,03,03,1500,강원도 원주시 관설동 산158-4,,논밭두렁소각,0.06,2470,42,42130,42130116,14245993.55,4481503.81,37.3044048,127.9745698
837,2014,03,05,1507,수요일,2014-03-05,2014,03,05,1630,강원도 춘천시 남면 가정리 산59,,농산폐기물소각,0.01,4573,42,42110,42110340,14200797.81,4542217.376,37.7360997,127.5679757
844,2014,03,07,1150,금요일,2014-03-07,2014,03,07,1730,강원도 영월군 김삿갓면 진별리 산150,,농산폐기물소각,2,70561,42,42750,42750325,14309646.29,4457339.23,37.1453908,128.5468023
847,2014,03,07,1337,금요일,2014-03-07,2014,03,07,1500,강원도 춘천시 서면 당림리 산104,,용접불씨연소,0.05,4491,42,42110,42110350,14204762.22,4557448.231,37.8442628,127.6035653
850,2014,03,07,1510,금요일,2014-03-07,2014,03,07,1810,강원도 홍천군 북방면 북방리 산48,,굴뚝불씨연소,0.2,10292,42,42720,42720380,14233616.72,4551458.371,37.8018601,127.8628964
858,2014,03,10,1023,월요일,2014-03-10,2014,03,10,1245,강원도 화천군 화천읍 아리 산52,,농산폐기물소각 추정,0.12,9591,42,42790,42790250,14218054.9,4594218.447,38.1044648,127.7235339
878,2014,03,11,1650,화요일,2014-03-11,2014,03,11,1750,강원도 원주시 귀래면 용암리 산20-1,,입산자실화,0.06,3408,42,42130,42130360,14231688.25,4463076.04,37.1851687,127.8455679
905,2014,03,24,1627,월요일,2014-03-24,2014,03,24,1710,강원도 홍천군 두촌면 자은리 산170-1,,전기누전 추정,0.2,0,42,42720,42720320,14250100.94,4560871.191,37.8736649,128.0103068
906,2014,03,24,1914,월요일,2014-03-24,2014,03,24,2020,강원도 양양군 강현면 전진리 산5-2,,전선스파크 추정,0.3,0,42,42830,42830350,14318662.92,4596954.687,38.1261253,128.6267855
909,2014,03,27,1548,목요일,2014-03-27,2014,03,27,1700,강원도 철원군 갈말읍 문혜리 산304-3,,입산자실화,0.03,0,42,42780,42780256,14175074.04,4604386.647,38.1795537,127.3370137
910,2014,03,27,1729,목요일,2014-03-27,2014,03,27,1837,강원도 홍천군 서면 모곡리 산82,,작업장실화(용접 불티),0.2,0,42,42720,42720370,14204783.3,4533614.371,37.6770822,127.6039134
911,2014,03,27,1829,목요일,2014-03-27,2014,03,27,2035,강원도 평창군 용평면 노동리 산1-1,,원인미상,0.15,0,42,42760,42760350,14301462.96,4533303.943,37.7063961,128.475666
920,2014,04,01,1350,화요일,2014-04-01,2014,04,01,1450,강원도 횡성군 서원면 금대리 산203,,전기누전추정,0.2,0,42,42730,42730370,14237805.38,4507908.625,37.4921321,127.9006521
975,2014,04,09,1400,수요일,2014-04-09,2014,04,09,1500,강원도 영월군 수주면 운학리 산14,,쓰레기소각,1.42,0,42,42750,42750370,14269693.05,4484073.848,37.3224779,128.1870193
980,2014,04,10,1310,목요일,2014-04-10,2014,04,10,1419,강원도 양구군 남면 청리 산1-3,,담뱃불실화,0.05,0,42,42800,42800310,14254262.6,4589345.881,38.0701986,128.0483079
982,2014,04,10,1510,목요일,2014-04-10,2014,04,10,1550,강원도 철원군 갈말읍 문혜리 산140-8,,입산자실화 추정,0.03,0,42,42780,42780256,14174987.89,4605773.71,38.1866299,127.3361839
985,2014,04,11,1450,금요일,2014-04-11,2014,04,11,1730,강원도 춘천시 동면 품걸리 산65-2,,입산자실화 추정,0.01,0,42,42110,42110310,14235729.64,4565497.164,37.9015292,127.8827593
987,2014,04,11,1646,금요일,2014-04-11,2014,04,11,1810,강원도 원주시 지정면 판대리 산57-1,,입산자실화 추정,0.1,0,42,42130,42130330,14226626.68,4492899.367,37.3854814,127.7996436
989,2014,04,12,1404,토요일,2014-04-12,2014,04,12,1600,강원도 양구군 양구읍 월명리 산216,,입산자실화 추정,0.2,0,42,42800,42800250,14239263.3,4596525.297,38.1211257,127.9137046
991,2014,04,13,1420,일요일,2014-04-13,2014,04,13,1610,강원도 홍천군 북방면 북방리 산808,,쓰레기소각,0.1,0,42,42720,42720380,14231952.92,4553698.816,37.8059381,127.8497773
1017,2014,04,16,2257,수요일,2014-04-16,2014,04,17,0030,강원도 춘천시 동면 만천리 산31-15,,입산자실화 추정,0.09,0,42,42110,42110310,14225302.12,4561781.789,37.8750536,127.7881009
1019,2014,04,17,1914,목요일,2014-04-17,2014,04,17,2115,강원도 춘천시 동면 만천리 산30,,입산자실화 추정,0.03,0,42,42110,42110310,14225261.39,4561594.372,37.8741136,127.7881246
