objt_id,occu_year,occu_mt,occu_de,occu_tm,occu_day,occu_date,end_year,end_mt,end_de,end_tm,adres,rn_adres,resn,ar,amount,ctprvn_cd,sgg_cd,emd_cd,x,y
3889,2019,4,8,1445,월요일,20190408,2019,4,8,1800,강원도 인제군 남면 관대리 산37-1,null,입산자 실화추정,0.5,14799,42,42810,42810310,14262007.14,4582446.954
3897,2019,4,12,1215,금요일,20190412,2019,4,12,1231,강원도 양구군 양구읍 웅진리 산48-1,null,방화,0.3,867,43,43111,43111130,14198114.77,4386225.312
3899,2019,4,12,1339,금요일,20190412,2019,4,12,1442,강원도 양구군 양구읍 웅진리 산48-1,null,방화,0.3,8629,42,42800,42800250,14243792.38,4585899.535
3912,2019,4,16,1144,화요일,20190416,2019,4,16,1800,강원도 고성군 현내면 송현리 126-2(임),null,입산자 실화 추정,0.2,13508,42,42820,42820310,14291520.95,4660057.148
3916,2019,4,16,1614,화요일,20190416,2019,4,16,1650,강원도 홍천군 서면 반곡리 산63,null,공업사 용접,0.08,2311,42,42720,42720370,14210836.13,4536579.503
3923,2019,4,17,1352,수요일,20190417,2019,4,17,1451,강원도 영월군 영월읍 삼옥리 산53,null,담뱃불 추정,0.2,5803,42,42750,42750250,14306123.62,4470998.209
3947,2019,4,22,1219,월요일,20190422,2019,4,22,1331,강원도 화천군 사내면 용담리 산424,null,쓰레기 소각(폐목재),0.09,7605,42,42790,42790340,14200333.25,4586200.484
3957,2019,5,2,1421,목요일,20190502,2019,5,2,1625,강원도 춘천시 남산 강촌리 287-5,null,입산자 실화추정,0.2,5940,42,42110,42110340,14199521.62,4543927.557
3958,2019,5,2,1628,목요일,20190502,2019,5,2,1710,강원도 횡성군 성원면 유현리 산22,null,공장화재(배전판 누선),0.03,2870,42,42730,42730370,14236412.01,4510369.103
3961,2019,5,3,1444,금요일,20190503,2019,5,3,1601,강원도 춘천시 석사동 산1-1,null,입산자 실화추정,0.05,1512,42,42110,42110124,14222553.07,4560689.203
3966,2019,5,5,1425,공휴일,20190505,2019,5,5,2200,강원도 인제군 남면 소치리 산21,null,숯불 재 투기,5.2,151034,42,42810,42810350,14271297.87,4567573.413
3964,2019,5,5,322,일요일,20190505,2019,5,5,445,강원도 춘천시 석사동 산1-1,null,입산자 실화추정,0.05,1520,42,42110,42110124,14222557.3,4560715.662
3965,2019,5,5,1140,공휴일,20190505,2019,5,5,1230,강원도 횡성군 둔내면 삽교리 산222,null,입산자 실화,0.15,4303,42,42760,42760340,14285537.19,4534692.239
3977,2019,5,6,1750,월요일,20190506,2019,5,6,1920,강원도 원주시 소초면 흥양리 산187-1,null,입산자 실화,0.1,2963,42,42130,42130310,14252645.06,4490576.694
3974,2019,5,6,1408,월요일,20190506,2019,5,6,1458,강원도 홍천군 화촌면 군업리 산317-1,null,입산자 실화추정,0.02,680,42,42720,42720310,14259058.4,4540614.86
3981,2019,5,7,1540,화요일,20190507,2019,5,7,1830,강원도 홍천군 서석면 풍암리 산53,null,용접불씨,1.3,76784,42,42720,42720340,14269303.02,4540893.81
3993,2019,5,10,934,금요일,20190510,2019,5,10,1200,강원도 고성군 죽왕면 구성리 산1외 1,null,원인미상,0.54,8899,42,42820,42820320,14299973.55,4623893.695
4008,2019,5,11,1750,토요일,20190511,2019,5,11,1920,강원도 홍천군 서면 두미리 산260,null,취사행위,0.08,10951,42,42720,42720370,14210453.42,4535019.841
4031,2019,5,16,1555,목요일,20190516,2019,5,16,1730,강원도 평창군 대관령면 유천리 산1,null,원인미상,0.02,705,42,42760,42760380,14318503.68,4536670.527
4038,2019,5,19,1420,일요일,20190519,2019,5,19,1451,강원도 강릉시 강동면 하시동리 산192,null,입산자 실화,0.01,311,42,42150,42150340,14355710.99,4544025.403
4041,2019,5,23,1005,목요일,20190523,2019,5,23,1230,강원도 정선군 임계면 문래리 산250,null,입산자 실화,0.1,10515,47,47920,47920340,14352204.88,4429499.842
4042,2019,5,23,1237,목요일,20190523,2019,5,23,1438,강원도 정선군 임계면 문래리 산250,null,입산자 실화,0.1,3075,42,42770,42770350,14344514.03,4496086.756
4045,2019,5,24,1259,금요일,20190524,2019,5,24,1430,강원도 영월군 영월읍 정양리 산260,null,입산자 실화추정,0.1,2960,42,42750,42750250,14304365.1,4462688.063
4060,2019,6,4,1414,화요일,20190604,2019,6,4,1526,강원도 정선군 화암면 화암리 산408,null,입산자 실화추정,0.2,5868,42,42770,42770360,14337133.44,4486116.596
4078,2019,7,7,1604,일요일,20190707,2019,7,7,1710,강원도 횡성군 청일면 갑천리 산352,null,화장실 화재,0.07,2042,42,42730,42730350,14268299.26,4516473.546
4079,2019,7,8,938,월요일,20190708,2019,7,8,1245,강원도 원주시 신림면 성산리 산90-2,null,입산자실화,0.1,3128,42,42130,42130390,14260232.27,4476371.432
4084,2019,7,9,1839,화요일,20190709,2019,7,9,2110,강원도 영월군 남면 창원리 산48,null,농산폐기물 소각,0.6,17250,42,42750,42750340,14291815.72,4462231.4
4082,2019,7,9,1349,화요일,20190709,2019,7,9,1600,강원도 원주시 귀래면 용암리 산20-1,null,담뱃불 실화 추정,0.01,458,42,42130,42130360,14231705.42,4464820.213
4086,2019,8,23,1231,금요일,20190823,2019,8,23,1415,강원도 횡성군 서원면 석화리 산7-1,null,풀베기 작업 중 벌집 소각,0.15,9243,42,42730,42730370,14228048.24,4503224.656
4087,2019,8,26,1210,월요일,20190826,2019,8,26,1800,강원도 홍천군 서석면 검산리 산102,null,입산자 실화추정,0.08,2544,42,42720,42720340,14277521.19,4542735.603
4109,2019,11,16,1700,토요일,20191116,2019,11,16,1810,강원도 강릉시 구정면 제비리 산264,null,입산자실화 추정,0.01,334,42,42150,42150330,14343777.32,4541635.555
4120,2019,12,4,1130,수요일,20191204,2019,12,4,1247,강원도 양구군 양구읍 군량리 222,null,농산폐기물 소각,0.1,2961,42,42800,42800250,14245464.62,4602464.738
4121,2019,12,5,1009,목요일,20191205,2019,12,5,1500,강원도 삼척시 도계면 점리 산129-2,null,담뱃불 실화,0.1,7187,42,42230,42230250,14361445.51,4473039.188
4123,2019,12,6,859,금요일,20191206,2019,12,6,950,강원도 춘천시 북산면 추전리 산38-1,null,주택화재,0.05,14880,42,42110,42110380,14239296.86,4580944.539
4126,2019,12,11,1625,수요일,20191211,2019,12,11,1800,강원도 인제군 인제읍 덕산리 산22,null,군부대 조명탄(신호킷 추정),0.05,1561,42,42810,42810250,14269830.68,4593106.617
4127,2019,12,11,1918,수요일,20191211,2019,12,12,1039,강원도 정선군 북평면 나전리 산1,null,원인미상(입산자 담뱃불 실화 추정),2,61467,42,42770,42770340,14319345.59,4504265.971
4136,2019,12,20,1140,금요일,20191220,2019,12,20,1320,강원도 홍천군 홍천면 태학리 산8-10,null,쓰레기 소각,0.04,1172,42,42720,42720250,14238716.88,4538637.652
4141,2019,12,24,1211,화요일,20191224,2019,12,24,1422,강원도 평창군 미탄면 백운리 산74,null,입산자실화,0.01,415,42,42760,42760310,14308018.83,4486137.317
4148,2019,12,31,256,화요일,20191231,2019,12,31,443,강원도 강릉시 죽헌동 산80,null,입산자실화 추정,0.1,2957,42,42150,42150133,14343927.16,4548586.598
4149,2019,12,31,302,화요일,20191231,2019,12,31,421,강원도 고성군 토성면 신평리 산136-3,null,전기요인 추정,0.5,287,42,42820,42820330,14301124.81,4611511.942
3001,2018,1,2,2040,화요일,20180102,2018,1,2,2230,강원도 원주시 소초면 교항리 산128-1,null,입산자 실화,0.01,988,42,42130,42130310,14251973.7,4499319.21
3010,2018,1,10,2138,수요일,20180110,2018,1,10,2240,강원도 양양군 양양읍 월리 산11,null,주택화재 비화,0.02,2376,42,42830,42830250,14319101.58,4589138.622
3012,2018,1,14,1953,일요일,20180114,2018,1,15,530,강원도 양양군 양양읍 화일리 산207외 14필,null,주택화재 비화,17.73,937302,42,42830,42830250,14310340.51,4594154.132
3031,2018,2,1,1340,목요일,20180201,2018,2,1,1700,강원도 홍천군 서석면 검산리 산102,null,입산자 실화,0.02,5529,42,42720,42720340,14275657.81,4542806.972
3050,2018,2,8,1500,목요일,20180208,2018,2,8,1755,강원도 양구군 남면 가오작리 산1,null,입산자 실화,0.06,5318,42,42800,42800310,14257590.32,4598413.469
3052,2018,2,9,615,금요일,20180209,2018,2,9,800,강원도 춘천시 동산동 조양리 산7-11,null,(화목)보일러 재투기,0.01,1106,42,42110,42110320,14230811.3,4544155.068
3069,2018,2,11,1614,일요일,20180211,2018,2,13,2100,강원도 삼척시 노곡면 하마읍리 산66,null,주택화재 비화,161.14,7740405,42,42230,42230330,14381718.57,4477515.989
3070,2018,2,11,2127,일요일,20180211,2018,2,13,2100,강원도 삼척시 도계읍 황조리 산106외34필,null,원인미상,76.46,3542827,42,42230,42230250,14369727.23,4468238.614
3063,2018,2,11,1325,일요일,20180211,2018,2,11,1439,강원도 영월군 중동면 녹전리 산227-1외1,null,주택화재 비화,0.2,9044,42,42750,42750310,14324909.78,4460338.741
3073,2018,2,12,1212,월요일,20180212,2018,2,12,1350,강원도 횡성군 공근면 가곡리 산82,null,(화목)보일러 재투기,0.1,5357,42,42730,42730360,14246346.38,4519157.5
3092,2018,2,16,1411,공요일,20180216,2018,2,16,1520,강원도 평창군 평창읍 유동리 산22,null,성묘객 실화추정,0.5,18452,42,42760,42760250,14290763.42,4488548.276
3114,2018,2,19,1503,월요일,20180219,2018,2,19,1630,강원도 원주시 부론면 노림리 산41-2,null,폐축사 화재,0.5,15770,42,42130,42130350,14224570.96,4474933.288
3122,2018,2,20,1556,화요일,20180220,2018,2,20,1728,강원도 정선군 신동읍 운치리 879임,null,농산부산시물 소각,0.1,6756,42,42770,42770259,14318009.87,4474409.803
3181,2018,3,14,1434,수요일,20180314,2018,3,14,1530,강원도 춘천시 온의동 산35-1,null,농산폐기물 소각,0.2,6595,42,42110,42110121,14217134.48,4560285.777
3187,2018,3,22,1430,목요일,20180322,2018,3,22,1620,강원도 춘천시 남산동1가 방하리 산131-2외 2필지,null,주택화재 비화,1.1,34421,42,42110,42110400,14206000.86,4546750.249
3198,2018,3,25,2120,일요일,20180325,2018,3,25,2300,강원도 삼척시 근덕면 교곡리 산200,null,주택화재 비화,0.2,9638,42,42230,42230310,14383334.37,4489184.504
3197,2018,3,25,1955,일요일,20180325,2018,3,25,2216,강원도 원주시 태장동 573-2,null,입산자 실화,0.3,12364,42,42130,42130112,14244003.67,4491938.949
3214,2018,3,28,619,수요일,20180328,2018,3,28,2200,강원도 고성군 간성읍 탑동리 산19,null,전선단락(추정),356.85,22107972,42,42820,42820250,14300992.23,4630046.581
3242,2018,4,1,1300,일요일,20180401,2018,4,1,1520,강원도 철원군 동송읍 상노리 산75,null,칡 채취 중 담뱃불 투기,0.1,7662,42,42780,42780259,14159759.3,4602682.068
3265,2018,4,9,1436,월요일,20180409,2018,4,9,1830,강원도 삼척시 원덕읍 노곡리 산77-3외3개소,null,원인미상,0.3,34478,42,42230,42230253,14397236.5,4469650.543
3278,2018,4,13,1251,금요일,20180413,2018,4,13,1500,강원도 춘천시 동면 품걸리 산1-1,null,쓰레기 소각,0.02,6095,42,42110,42110310,14239749.48,4560555.384
3296,2018,4,19,1930,목요일,20180419,2018,4,20,700,강원도 양양군 현남면 정자리 산58-1,null,원인미상,13.08,356550,42,42830,42830340,14327939.45,4574333.702
3298,2018,4,20,1338,금요일,20180420,2018,4,20,1750,강원도 평창군 대관령면 수하리 산1,null,입산자 담뱃불 실화추정,0.08,13235,42,42760,42760380,14326143.09,4524741.072
3319,2018,4,21,2135,토요일,20180421,2018,4,22,50,강원도 원주시 문막읍 대둔리 산35,null,원인미상,0.5,16833,42,42130,42130250,14222383.31,4477073.231
3310,2018,4,21,1135,토요일,20180421,2018,4,21,2300,강원도 인제군 인제읍 합강리 산18-1,null,입산자 실화,3,129424,42,42810,42810250,14267300.39,4593181.587
3317,2018,4,21,1638,토요일,20180421,2018,4,21,1840,강원도 춘천시 서면 덕두원리 산164-3,null,입산자 실화,0.5,21046,42,42110,42110350,14211040.96,4556918.11
3307,2018,4,21,1048,토요일,20180421,2018,4,21,1204,강원도 화천군 간동면 구만리 산65-1,null,입산자 실화,0.15,5125,42,42790,42790310,14225044.62,4591754.553
3334,2018,6,1,1430,금요일,20180601,2018,6,1,1800,강원도 춘천시 신북면 발산리 산32-1,null,입산자 실화,0.01,7603,42,42110,42110250,14223668.93,4578161.979
3350,2018,6,21,1159,목요일,20180621,2018,6,21,1400,강원도 삼척시 노곡면 하마읍리 산66,null,쓰레기 소각,0.01,4758,42,42230,42230330,14381718.57,4477515.989
3360,2018,6,22,1500,금요일,20180622,2018,6,22,1930,강원도 양구군 남면 원리 산2-1,null,입산자 실화,0.05,7387,42,42800,42800310,14254855.2,4587407.901
3361,2018,6,22,1802,금요일,20180622,2018,6,23,2330,강원도 인제군 남면 관대리 산37-1,null,입산자 실화,0.54,32414,42,42810,42810310,14261717.94,4588600.33
3364,2018,6,23,1420,토요일,20180623,2018,6,23,2000,강원도 춘천시 북산면 추곡리 산261,null,입산자 실화,0.01,5751,42,42110,42110380,14233832.4,4582232.169
3374,2018,6,24,1730,일요일,20180624,2018,6,24,2000,강원도 홍천군 내촌면 화상대리 산46-1,null,입산자 실화,0.15,6305,42,42720,42720330,14254987.78,4549601.173
3373,2018,6,24,1642,일요일,20180624,2018,6,24,2000,강원도 홍천군 북방면 화동리 산47,null,입산자 실화,1,33334,42,42720,42720380,14233826.28,4539090.618
3386,2018,7,29,1348,일요일,20180729,2018,7,29,1900,강원도 춘천시 남면 가정리 산88,null,예초기 과열추정,0.86,32145,42,42110,42110340,14200390.8,4543463.823
3392,2018,7,31,1504,화요일,20180731,2018,7,31,1721,강원도 원주시 부론면 정산리 산106-2,null,산업현장 담뱃불 실화추정,0.2,9093,42,42130,42130350,14226209.8,4467994.855
3393,2018,8,1,851,수요일,20180801,2018,8,1,1300,강원도 춘천시 동면 품걸리 산1-1,null,조명탄 발화(조사중),0.1,12466,42,42110,42110310,14239749.48,4560555.384
3399,2018,8,3,1028,금요일,20180803,2018,8,3,1310,강원도 횡성군 우천면 정금리 산131,null,입산자 실화추정,1.04,37229,42,42730,42730310,14257976.49,4511308.955
3406,2018,8,5,1828,일요일,20180805,2018,8,5,1933,강원도 강릉시 왕산면 고단리 산92-1,null,입산자 실화추정,0.02,2938,42,42150,42150320,14342619.49,4513373.082
3405,2018,8,5,1635,일요일,20180805,2018,8,5,1810,강원도 홍천군 동면 월운리 산13-1,null,입산자 실화,0.03,2206,42,42720,42720350,14242069.71,4527975.075
3414,2018,8,15,1220,공요일,20180815,2018,8,15,1400,강원도 횡성군 안흥면 상안리 산201,null,입산자 실화,0.25,8957,42,42730,42730320,14269398.54,4497879.746
3421,2018,8,17,1346,토요일,20180817,2018,8,17,1820,강원도 춘천시 동면 월곡리 산33 외 11,null,입산자 실화추정,9.4,334642,42,42110,42110310,14227735.21,4569787.588
3445,2018,10,4,1330,목요일,20181004,2018,10,4,1520,강원도 인제군 남면 남전리 산226-1,null,입산자 실화,0.01,2402,42,42810,42810310,14267464.47,4579900.62
3455,2018,11,22,1424,목요일,20181122,2018,11,22,1525,강원도 철원군 서면 자등리 산487,null,입산자 실화추정,0.1,3859,42,42780,42780310,14185884.76,4608780.925
3458,2018,11,23,952,금요일,20181123,2018,11,23,1120,강원도 삼척시 근덕면 초곡리 산1,null,쓰레기 소각,0.1,5447,42,42230,42230310,14393206.63,4482525.974
3459,2018,11,26,630,월요일,20181126,2018,11,26,725,강원도 삼척시 근덕면 초곡리 산17-5,null,방화 추정,0.03,2531,42,42230,42230310,14393088.63,4481513.682
3476,2018,12,22,1417,토요일,20181222,2018,12,22,1530,강원도 평창군 진부면 척천리 산18임,null,쓰레기 소각,0.05,2664,42,42760,42760360,14308838.36,4536594.557
3487,2018,12,28,2043,금요일,20181228,2018,12,29,1600,강원도 삼척시 미로면 하정리 산57,null,주택화재,27,999755,42,42230,42230340,14373032.2,4493186.636
2310,2017,1,11,1422,수요일,20170111,2017,1,11,1600,강원도 춘천시 서면 현암리 산8,null,(화목)화목보일러 재처리 부주의,0.05,892,42,42110,42110350,14213945.34,4563956.093
2312,2017,1,12,1619,목요일,20170112,2017,1,12,1730,강원도 강릉시 사천면 판교리 산30,null,입산자 실화,0.03,305,42,42150,42150360,14342856.33,4557280.488
2313,2017,1,14,2144,토요일,20170114,2017,1,14,2255,강원도 양양군 현북면 하광정리 산14,null,풍등,0.07,3361,42,42830,42830330,14330058.18,4582423.956
2316,2017,1,16,1339,월요일,20170116,2017,1,16,1415,강원도 양양군 서면 오색리 산83,null,쓰레기 소각,0.02,246,42,42830,42830310,14300865.35,4590407.675
2319,2017,1,19,1855,목요일,20170119,2017,1,19,1935,강원도 강릉시 구정면 어단리 산315,null,주택화재로인한 산화,0.05,574,42,42150,42150330,14347919.65,4536716.585
2373,2017,2,21,1156,화요일,20170221,2017,2,21,1255,강원도 강릉시 강동면 안인진리 산39-1,null,등산객 쓰레기 소각,0.03,3699,42,42150,42150340,14359317.25,4541163.524
2376,2017,2,22,915,수요일,20170222,2017,2,22,945,강원도 강릉시 강동면 안인진리 산39-1,null,입산자 실화,0.01,5296,42,42150,42150340,14359317.25,4541163.524
2383,2017,2,28,1300,화요일,20170228,2017,2,28,1400,강원도 원주시 호저면 옥산리 산16,null,쓰레기 소각,0.1,972,42,42130,42130320,14240089.87,4499395.785
2382,2017,2,28,1053,화요일,20170228,2017,2,28,1152,강원도 홍천군 내촌면 물걸리 산41,null,쓰레기 소각,0.2,2827,42,42720,42720330,14268263.73,4549351.423
2388,2017,3,3,2120,금요일,20170303,2017,3,3,2355,강원도 홍천군 서면 팔봉리 산20,null,풍등,0.01,1860,42,42720,42720370,14216383.72,4537342.817
2401,2017,3,9,1028,목요일,20170309,2017,3,10,2230,강원도 강릉시 옥계면 산계리 산119,null,입산자 실화,160.41,2415804,42,42150,42150350,14359443.49,4522789.276
2411,2017,3,10,1250,금요일,20170310,2017,3,10,1410,강원도 삼척시 도계읍 늑구리 산38,null,주택내 쓰레기 소각,0.1,3775,42,42230,42230250,14366597.18,4477348.634
